market_id,market_slug,market_name,question,description,category,tags,event_slug,event_title,volume,liquidity,closed,close_time,clob_token_ids,market_url,relevance_score,primary_topic,country_or_region,event_family,information_structure,hard_rejected,classification_reason,screen_economic_salience,screen_information_asymmetry,screen_topic,screen_rationale,screen_verdict,screen_drop_reason
608365,will-openais-market-cap-be-between-1t-and-1pt25t-at-market-close-on-ipo-day,Will OpenAI’s market cap be between $1T and $1.25T at market close on IPO day?,Will OpenAI’s market cap be between $1T and $1.25T at market close on IPO day?,"This market will resolve based on OpenAI's market capitalization at the closing price on its first day of trading.

If no IPO occurs by December 31, 2026, 11:59 PM ET, the market will resolve to ""No IPO by December 31, 2026"".

Market capitalization expresses the monetary value of a company’s outstanding shares, stated in its pricing currency. It is calculated as the number of shares outstanding multiplied by the closing share price on the first trading day.

If the relevant value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Resolution will be based on the primary exchange’s official listing page. In the event that the relevant figure is not displayed, another reliable source will be used.

In the event of an interruption in the course of the normal trading session on OpenAI’s first day of trading (e.g., a circuit breaker or half-day), the market will resolve according to the official closing price of the abbreviated session. If no such official closing price is published, the market will resolve according to the next trading day on which an official closing price is published, treating that as the first day of trading for purposes of this market.",,,openai-ipo-closing-market-cap,OpenAI IPO Closing Market Cap,217581.21271700007,7563.69358,False,2027-01-01T04:59:00Z,"[""88770632741686298370270294037614812817595949782311984579833554458717957886356"", ""18399565751068676179945656979762090460558422925963909399757895217338947077684""]",https://polymarket.com/market/will-openais-market-cap-be-between-1t-and-1pt25t-at-market-close-on-ipo-day,75.0,elections,unknown,openai-ipo-closing-market-cap,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
608364,will-openais-market-cap-be-between-750b-and-1t-at-market-close-on-ipo-day,Will OpenAI’s market cap be between $750B and $1T at market close on IPO day?,Will OpenAI’s market cap be between $750B and $1T at market close on IPO day?,"This market will resolve based on OpenAI's market capitalization at the closing price on its first day of trading.

If no IPO occurs by December 31, 2026, 11:59 PM ET, the market will resolve to ""No IPO by December 31, 2026"".

Market capitalization expresses the monetary value of a company’s outstanding shares, stated in its pricing currency. It is calculated as the number of shares outstanding multiplied by the closing share price on the first trading day.

If the relevant value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Resolution will be based on the primary exchange’s official listing page. In the event that the relevant figure is not displayed, another reliable source will be used.

In the event of an interruption in the course of the normal trading session on OpenAI’s first day of trading (e.g., a circuit breaker or half-day), the market will resolve according to the official closing price of the abbreviated session. If no such official closing price is published, the market will resolve according to the next trading day on which an official closing price is published, treating that as the first day of trading for purposes of this market.",,,openai-ipo-closing-market-cap,OpenAI IPO Closing Market Cap,174722.29272200004,7595.46866,False,2027-01-01T04:59:00Z,"[""86904220753614324927759730619985568200215013704321476651673438801320577270597"", ""74987521271361072746264224488245891269775371028979674431826416209897741154003""]",https://polymarket.com/market/will-openais-market-cap-be-between-750b-and-1t-at-market-close-on-ipo-day,75.0,elections,unknown,openai-ipo-closing-market-cap,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
601925,will-michelle-bolsonaro-qualify-for-brazils-presidential-runoff,Will Michelle Bolsonaro qualify for Brazil's presidential runoff?,Will Michelle Bolsonaro qualify for Brazil's presidential runoff?,"General elections are scheduled to take place in Brazil on October 4, 2026. If no candidate wins outright in the first round, the top two candidates proceed to a runoff.

This market will resolve to ""Yes"" if the listed candidate advances to Brazil's presidential runoff election or otherwise wins outright in the first round. Otherwise, this market will resolve to ""No"".

If the president is decided in the first round of the election but the listed candidate is not the winner or the result of this election isn't known definitively by June 30, 2027, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,which-candidates-will-advance-to-brazils-presidential-runoff,Which candidates will advance to Brazil's presidential runoff?,34865.957361,27177.08494,False,2026-10-04T00:00:00Z,"[""49058413537469145808340126520652205803369994566298859701509185048060495231532"", ""64140630690092928466941220518204962244509277709814669075463957847277715979794""]",https://polymarket.com/market/will-michelle-bolsonaro-qualify-for-brazils-presidential-runoff,75.0,elections,latin_america,which-candidates-will-advance-to-brazils-presidential-runoff,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
601924,will-fernando-haddad-qualify-for-brazils-presidential-runoff,Will Fernando Haddad qualify for Brazil's presidential runoff?,Will Fernando Haddad qualify for Brazil's presidential runoff?,"General elections are scheduled to take place in Brazil on October 4, 2026. If no candidate wins outright in the first round, the top two candidates proceed to a runoff.

This market will resolve to ""Yes"" if the listed candidate advances to Brazil's presidential runoff election or otherwise wins outright in the first round. Otherwise, this market will resolve to ""No"".

If the president is decided in the first round of the election but the listed candidate is not the winner or the result of this election isn't known definitively by June 30, 2027, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,which-candidates-will-advance-to-brazils-presidential-runoff,Which candidates will advance to Brazil's presidential runoff?,65744.990475,15901.21086,False,2026-10-04T00:00:00Z,"[""94836043839323722879469870987760750290024098891115577626325361529691242606761"", ""25389055899102172935354466055454965931540722370421306725201557275070263171""]",https://polymarket.com/market/will-fernando-haddad-qualify-for-brazils-presidential-runoff,75.0,elections,latin_america,which-candidates-will-advance-to-brazils-presidential-runoff,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
601923,will-jair-bolsonaro-qualify-for-brazils-presidential-runoff,Will Jair Bolsonaro qualify for Brazil's presidential runoff?,Will Jair Bolsonaro qualify for Brazil's presidential runoff?,"General elections are scheduled to take place in Brazil on October 4, 2026. If no candidate wins outright in the first round, the top two candidates proceed to a runoff.

This market will resolve to ""Yes"" if the listed candidate advances to Brazil's presidential runoff election or otherwise wins outright in the first round. Otherwise, this market will resolve to ""No"".

If the president is decided in the first round of the election but the listed candidate is not the winner or the result of this election isn't known definitively by June 30, 2027, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,which-candidates-will-advance-to-brazils-presidential-runoff,Which candidates will advance to Brazil's presidential runoff?,15638.581005,17051.14037,False,2026-10-04T00:00:00Z,"[""101134393049836906975947597080054507181574464067370130043922902048539166993235"", ""36735483826570976187620023335662873012869089000041058674757539485254698650842""]",https://polymarket.com/market/will-jair-bolsonaro-qualify-for-brazils-presidential-runoff,75.0,elections,latin_america,which-candidates-will-advance-to-brazils-presidential-runoff,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
601921,will-tarcisio-de-frietas-qualify-for-brazils-presidential-runoff,Will Tarcisio de Frietas qualify for Brazil's presidential runoff?,Will Tarcisio de Frietas qualify for Brazil's presidential runoff?,"General elections are scheduled to take place in Brazil on October 4, 2026. If no candidate wins outright in the first round, the top two candidates proceed to a runoff.

This market will resolve to ""Yes"" if the listed candidate advances to Brazil's presidential runoff election or otherwise wins outright in the first round. Otherwise, this market will resolve to ""No"".

If the president is decided in the first round of the election but the listed candidate is not the winner or the result of this election isn't known definitively by June 30, 2027, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,which-candidates-will-advance-to-brazils-presidential-runoff,Which candidates will advance to Brazil's presidential runoff?,83773.750326,26354.94844,False,2026-10-04T00:00:00Z,"[""46016408901619903295207375832539898750164493226855442884509133805980187874445"", ""104364047276779956150815000750759444324012427302824233404469499322904769447374""]",https://polymarket.com/market/will-tarcisio-de-frietas-qualify-for-brazils-presidential-runoff,75.0,elections,latin_america,which-candidates-will-advance-to-brazils-presidential-runoff,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
601920,will-any-presidential-candidate-win-outright-in-the-first-round-of-the-brazil-election,Will any presidential candidate win outright in the first round of the Brazil election?,Will any presidential candidate win outright in the first round of the Brazil election?,"Presidential elections are scheduled to be held in Brazil on October 4, 2026. A second round will be held if no candidate secures more than 50% of the valid votes in the first round.

This market will resolve to ""Yes"" if any candidate wins this election in the first round. Otherwise, this market will resolve to ""No"".

If the result of the first round of this election isn't known by June 30, 2027, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,will-any-presidential-candidate-win-outright-in-the-first-round-of-the-brazil-election,Will any presidential candidate win outright in the first round of the Brazil election?,169496.374791,80612.9393,False,2026-10-04T00:00:00Z,"[""29464249359795764732112771440808805030560641430581197204785405866716242261762"", ""45822599979868501396582860994506290061594012396386219725082308923565779306211""]",https://polymarket.com/market/will-any-presidential-candidate-win-outright-in-the-first-round-of-the-brazil-election,75.0,elections,latin_america,will-any-presidential-candidate-win-outright-in-the-first-round-of-the-brazil-election,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
601836,will-augusto-cury-win-the-2026-brazilian-presidential-election,Will Augusto Cury win the 2026 Brazilian presidential election?,Will Augusto Cury win the 2026 Brazilian presidential election?,"A presidential election is scheduled to take place in Brazil on October 4, 2026.

This market will resolve according to the listed candidate that wins this election.

This market includes any potential second round. If the result of this election isn't known by June 30, 2027, 11:59 PM ET, the market will resolve to ""Other"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,brazil-presidential-election,Brazil Presidential Election,2465322.3621940003,328751.70002,False,2026-10-04T00:00:00Z,"[""61078489744701316174218443335134825688547680779921710765642429680039972907213"", ""55702511089357054967370685294383563985787421290055635794639010983168945589146""]",https://polymarket.com/market/will-augusto-cury-win-the-2026-brazilian-presidential-election,75.0,elections,latin_america,brazil-presidential-election,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
601835,will-pablo-marcal-win-the-2026-brazilian-presidential-election,Will Pablo Marçal win the 2026 Brazilian presidential election?,Will Pablo Marçal win the 2026 Brazilian presidential election?,"A presidential election is scheduled to take place in Brazil on October 4, 2026.

This market will resolve according to the listed candidate that wins this election.

This market includes any potential second round. If the result of this election isn't known by June 30, 2027, 11:59 PM ET, the market will resolve to ""Other"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,brazil-presidential-election,Brazil Presidential Election,3061002.763003001,463711.94783,False,2026-10-04T00:00:00Z,"[""72572221736897634802851345220625440437573759789073371714710674805950653460290"", ""9672782168124372602794464518660472014151020436078017456931499053959813127872""]",https://polymarket.com/market/will-pablo-marcal-win-the-2026-brazilian-presidential-election,75.0,elections,latin_america,brazil-presidential-election,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
601834,will-helder-barbalho-win-the-2026-brazilian-presidential-election,Will Helder Barbalho win the 2026 Brazilian presidential election?,Will Helder Barbalho win the 2026 Brazilian presidential election?,"A presidential election is scheduled to take place in Brazil on October 4, 2026.

This market will resolve according to the listed candidate that wins this election.

This market includes any potential second round. If the result of this election isn't known by June 30, 2027, 11:59 PM ET, the market will resolve to ""Other"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,brazil-presidential-election,Brazil Presidential Election,2388855.246881999,868932.62195,False,2026-10-04T00:00:00Z,"[""49821018408733695378907631766783388197384982451576409356148180829521508621967"", ""72714416442822965658619792482622498214965370742798513442488186246322155432807""]",https://polymarket.com/market/will-helder-barbalho-win-the-2026-brazilian-presidential-election,75.0,elections,latin_america,brazil-presidential-election,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
601833,will-tereza-cristina-win-the-2026-brazilian-presidential-election,Will Tereza Cristina win the 2026 Brazilian presidential election?,Will Tereza Cristina win the 2026 Brazilian presidential election?,"A presidential election is scheduled to take place in Brazil on October 4, 2026.

This market will resolve according to the listed candidate that wins this election.

This market includes any potential second round. If the result of this election isn't known by June 30, 2027, 11:59 PM ET, the market will resolve to ""Other"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,brazil-presidential-election,Brazil Presidential Election,4010590.216596,730408.64448,False,2026-10-04T00:00:00Z,"[""111901744542692526827481385722975834672043376661227579870355575009066606657994"", ""64982418802960410634417234400461483693795282592809889685102027864089780598249""]",https://polymarket.com/market/will-tereza-cristina-win-the-2026-brazilian-presidential-election,75.0,elections,latin_america,brazil-presidential-election,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
601832,will-aldo-rebelo-win-the-2026-brazilian-presidential-election,Will Aldo Rebelo win the 2026 Brazilian presidential election?,Will Aldo Rebelo win the 2026 Brazilian presidential election?,"A presidential election is scheduled to take place in Brazil on October 4, 2026.

This market will resolve according to the listed candidate that wins this election.

This market includes any potential second round. If the result of this election isn't known by June 30, 2027, 11:59 PM ET, the market will resolve to ""Other"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,brazil-presidential-election,Brazil Presidential Election,4954741.124043003,1957380.60904,False,2026-10-04T00:00:00Z,"[""18874063891853426715155938679650704186206312307574669405399400920527965569290"", ""95597933525611824079013318290908306632452395554424249697047125393686147365868""]",https://polymarket.com/market/will-aldo-rebelo-win-the-2026-brazilian-presidential-election,75.0,elections,latin_america,brazil-presidential-election,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
601922,will-luiz-incio-lula-da-silva-qualify-for-brazils-presidential-runoff,Will Luiz Inácio Lula da Silva qualify for Brazil's presidential runoff?,Will Luiz Inácio Lula da Silva qualify for Brazil's presidential runoff?,"General elections are scheduled to take place in Brazil on October 4, 2026. If no candidate wins outright in the first round, the top two candidates proceed to a runoff.

This market will resolve to ""Yes"" if the listed candidate advances to Brazil's presidential runoff election or otherwise wins outright in the first round. Otherwise, this market will resolve to ""No"".

If the president is decided in the first round of the election but the listed candidate is not the winner or the result of this election isn't known definitively by June 30, 2027, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,which-candidates-will-advance-to-brazils-presidential-runoff,Which candidates will advance to Brazil's presidential runoff?,231177.95926800004,61429.28546,False,2026-10-04T00:00:00Z,"[""89033597404049535329336367676897002196779443515433514040396661411543836790585"", ""111699204507563543490907649828278526762321026750976872427871357593788391327392""]",https://polymarket.com/market/will-luiz-incio-lula-da-silva-qualify-for-brazils-presidential-runoff,75.0,elections,latin_america,which-candidates-will-advance-to-brazils-presidential-runoff,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
608571,will-bukayo-saka-win-the-2026-ballon-dor,Will Bukayo Saka win the 2026 Ballon d'Or?,Will Bukayo Saka win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,148087.55,598372.11788,False,2026-10-31T00:00:00Z,"[""26340910861337876004967885971437671787620937615856183597939235121989453807109"", ""115355611231915628291108243036956200776563033294407368616340332113815475076002""]",https://polymarket.com/market/will-bukayo-saka-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
593983,will-trump-endorse-john-cornyn-for-tx-sen-by-nov-2-2026-et,Will Trump endorse John Cornyn for TX-Sen by Nov 2 2026 ET?,Will Trump endorse John Cornyn for TX-Sen by Nov 2 2026 ET?,"This market will resolve based on whether Donald Trump announces that he will vote for or endorse the listed candidate in the election named in the title.

If Donald Trump does not announce an endorsement by the day before the scheduled election at 11:59 PM ET, this market will resolve to ""No"".

The resolution source for this market will be official information from Donald Trump or one of his representatives, or a consensus of credible reporting of Donald Trump's endorsement.",,,who-will-trump-endorse,Who will Trump endorse?,144553.30009700003,12457.40164,False,2026-11-04T00:00:00Z,"[""11046262311494533237971148351329185314005627894869626528589068956894902481233"", ""109174961673759237090251150164977878122667077529594097403713839280719428670272""]",https://polymarket.com/market/will-trump-endorse-john-cornyn-for-tx-sen-by-nov-2-2026-et,75.0,elections,united_states,who-will-trump-endorse,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
593978,will-bernie-endorse-zach-wahls-for-ia-sen-nov-2-2026-et,Will Bernie endorse Zach Wahls for IA-Sen Nov 2 2026 ET?,Will Bernie endorse Zach Wahls for IA-Sen Nov 2 2026 ET?,"This market will resolve according to the candidate Bernie Sanders announces that he will vote for or endorses for the listed election.

If Bernie Sanders does not announce an endorsement by the day before the scheduled election at 11:59 PM ET, this market will resolve to ""No"".

The resolution source for this market will be official information from Bernie Sanders or one of his representatives, or a consensus of credible reporting of Bernie Sanders' endorsement.",,,who-will-bernie-endorse,Who will Bernie endorse?,16184.995606999995,12005.15268,False,2026-11-30T00:00:00Z,"[""107080387770503661967711176882937155612989847930086034775329452354985736188978"", ""77926450642005422206852511744605184574938173326553232191654522397724926169595""]",https://polymarket.com/market/will-bernie-endorse-zach-wahls-for-ia-sen-nov-2-2026-et,75.0,elections,unknown,who-will-bernie-endorse,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
593977,will-bernie-endorse-alan-grayson-for-fl-sen-nov-2-2026-et,Will Bernie endorse Alan Grayson for FL-Sen Nov 2 2026 ET?,Will Bernie endorse Alan Grayson for FL-Sen Nov 2 2026 ET?,"This market will resolve according to the candidate Bernie Sanders announces that he will vote for or endorses for the listed election.

If Bernie Sanders does not announce an endorsement by the day before the scheduled election at 11:59 PM ET, this market will resolve to ""No"".

The resolution source for this market will be official information from Bernie Sanders or one of his representatives, or a consensus of credible reporting of Bernie Sanders' endorsement.",,,who-will-bernie-endorse,Who will Bernie endorse?,12922.303302000002,13507.93051,False,2026-11-30T00:00:00Z,"[""16165180365166795101253476583424570293978512340466383667319830236646927210547"", ""112446903583649148167333279483828369419343731760320334360041568261153462186025""]",https://polymarket.com/market/will-bernie-endorse-alan-grayson-for-fl-sen-nov-2-2026-et,75.0,elections,unknown,who-will-bernie-endorse,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
593975,will-bernie-endorse-antonio-delgado-for-ny-gov-by-nov-2-2026-et,Will Bernie endorse Antonio Delgado for NY-Gov by Nov 2 2026 ET?,Will Bernie endorse Antonio Delgado for NY-Gov by Nov 2 2026 ET?,"This market will resolve according to the candidate Bernie Sanders announces that he will vote for or endorses for the listed election.

If Bernie Sanders does not announce an endorsement by the day before the scheduled election at 11:59 PM ET, this market will resolve to ""No"".

The resolution source for this market will be official information from Bernie Sanders or one of his representatives, or a consensus of credible reporting of Bernie Sanders' endorsement.",,,who-will-bernie-endorse,Who will Bernie endorse?,24667.899442,11122.88084,False,2026-11-03T00:00:00Z,"[""78994096084018614649961134380557835172033452849084058029827070275341232468538"", ""7991394167051968868909602741314717554176011521887291024708013271989359914446""]",https://polymarket.com/market/will-bernie-endorse-antonio-delgado-for-ny-gov-by-nov-2-2026-et,75.0,elections,unknown,who-will-bernie-endorse,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
593974,will-bernie-endorse-dan-osborn-for-ne-sen-by-nov-2-2026-et,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,"This market will resolve according to the candidate Bernie Sanders announces that he will vote for or endorses for the listed election.

If Bernie Sanders does not announce an endorsement by the day before the scheduled election at 11:59 PM ET, this market will resolve to ""No"".

The resolution source for this market will be official information from Bernie Sanders or one of his representatives, or a consensus of credible reporting of Bernie Sanders' endorsement.",,,who-will-bernie-endorse,Who will Bernie endorse?,27859.847113999997,97.08622,False,2026-11-03T00:00:00Z,"[""33970361138937631470073795943535268274491124306414028184433322285876577197264"", ""35550596867096521286165757446115907904445976556149099084145068631619558471580""]",https://polymarket.com/market/will-bernie-endorse-dan-osborn-for-ne-sen-by-nov-2-2026-et,75.0,elections,unknown,who-will-bernie-endorse,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
593973,will-bernie-endorse-kshama-sawant-for-wa-09-by-nov-2-2026-et,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,"This market will resolve according to the candidate Bernie Sanders announces that he will vote for or endorses for the listed election.

If Bernie Sanders does not announce an endorsement by the day before the scheduled election at 11:59 PM ET, this market will resolve to ""No"".

The resolution source for this market will be official information from Bernie Sanders or one of his representatives, or a consensus of credible reporting of Bernie Sanders' endorsement.",,,who-will-bernie-endorse,Who will Bernie endorse?,18689.542564000007,10388.54078,False,2026-11-03T00:00:00Z,"[""82924591030419390649945107956366329459342453014204495918712243498287775914589"", ""71441578579527723840294651825922843760099816515895816768244443656762671705984""]",https://polymarket.com/market/will-bernie-endorse-kshama-sawant-for-wa-09-by-nov-2-2026-et,75.0,elections,unknown,who-will-bernie-endorse,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
568116,will-trump-be-impeached-by-december-31-2026,Will Trump be impeached by end of 2026?,Will Trump be impeached by end of 2026?,"This market will resolve to “Yes“ if the US House of Representatives by simple majority vote to approve or pass one or more articles of impeachment of President Donald Trump, between July 24, 2025, and December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

Neither trial nor conviction by the US Senate, nor removal from office, is necessary to resolve this market to “Yes“.

The primary resolution source for this market will be information from the federal government of the United States, however a consensus of credible reporting will be used.",,,will-trump-be-impeached-by-december-31-2026,Will Trump be impeached by end of 2026?,1011083.296142,106321.47254,False,2026-12-31T00:00:00Z,"[""22094182676612877581056034720566110371610082057092726094559729674155018648896"", ""78473141615408645278260621827323903204731180016962666262959632385172645644801""]",https://polymarket.com/market/will-trump-be-impeached-by-december-31-2026,75.0,elections,united_states,will-trump-be-impeached-by-december-31-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
566760,will-trump-pardon-ghislaine-maxwell,Will Trump pardon Ghislaine Maxwell by end of 2026?,Will Trump pardon Ghislaine Maxwell by end of 2026?,"This market will resolve to ""Yes"" if Ghislaine Maxwell receives a presidential pardon, commutation, or reprieve from Donald Trump between July 23, 2025 and December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

If it becomes impossible for Trump issue a federal pardon, commutation, or reprieve within this market's timeframe, it may immediately resolve to ""No"".

The primary resolution source for whether a person is pardoned or not will be official information from the US government, however a consensus of credible reporting will also be used.",,,will-trump-pardon-ghislaine-maxwell,Will Trump pardon Ghislaine Maxwell by end of 2026?,747966.0011680009,16163.0465,False,2026-12-31T00:00:00Z,"[""703229116919803457142440034780425874346022451261358752931225117413237404457"", ""71144742975537017512904527392353107518472601816123355990566837993879064231255""]",https://polymarket.com/market/will-trump-pardon-ghislaine-maxwell,75.0,elections,united_states,will-trump-pardon-ghislaine-maxwell,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
565065,will-the-democrats-win-the-2028-us-presidential-election,Will the Democrats win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,"The 2028 United States presidential election will be held on Tuesday, November 7, 2028.

This market will resolve to the political party whose candidate is elected the next President of the United States in the 2028 election.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same party. If all three sources haven’t called the race for the same party by the inauguration date (January 20, 2029) this market will resolve based on who is inaugurated.",,,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,980188.1887320004,181669.2795,False,2028-11-07T00:00:00Z,"[""49084048476353771153083262278964615095037480324537117350127265918750912547378"", ""1376044590327709616459174469529480611299625159235587466149878628404281805565""]",https://polymarket.com/market/will-the-democrats-win-the-2028-us-presidential-election,75.0,elections,united_states,which-party-wins-2028-us-presidential-election,public_or_macro_driven,False,matched elections keywords,80.0,15.0,elections,mock: far-off race decided by public opinion,drop,asymmetry 15 < 45
565064,will-the-republicans-win-the-2028-us-presidential-election,Will the Republicans win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,"The 2028 United States presidential election will be held on Tuesday, November 7, 2028.

This market will resolve to the political party whose candidate is elected the next President of the United States in the 2028 election.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same party. If all three sources haven’t called the race for the same party by the inauguration date (January 20, 2029) this market will resolve based on who is inaugurated.",,,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,1121718.1025890002,182632.5208,False,2028-11-07T00:00:00Z,"[""67109747366255871599717338045111308888043498275177238365560740200996017915657"", ""103845791232328975452762372781150730610824357544180691092497335946993481308222""]",https://polymarket.com/market/will-the-republicans-win-the-2028-us-presidential-election,75.0,elections,united_states,which-party-wins-2028-us-presidential-election,public_or_macro_driven,False,matched elections keywords,80.0,15.0,elections,mock: far-off race decided by public opinion,drop,asymmetry 15 < 45
