market_id,market_slug,market_name,question,description,category,tags,event_slug,event_title,volume,liquidity,closed,close_time,clob_token_ids,market_url,relevance_score,primary_topic,country_or_region,event_family,information_structure,hard_rejected,classification_reason,rejection_reason
544097,will-harvey-weinstein-be-sentenced-to-more-than-30-years-in-prison,Will Harvey Weinstein be sentenced to more than 30 years in prison?,Will Harvey Weinstein be sentenced to more than 30 years in prison?,"This market will resolve according to the prison sentence, if any, imposed on Harvey Weinstein as part of his ongoing New York retrial (People of the State of New York v. Harvey Weinstein) by July 31, 2026, 11:59 PM ET.

This market will resolve immediately based on the first sentence rendered in this case, regardless of any appeals. If Weinstein is found not guilty, there is a mistrial, or if the first sentencing does not include any jail or prison time, this market will resolve to ""No Prison Time.""

If no sentencing takes place by July 31, 2026, 11:59 PM ET, this market will also resolve to ""No Prison Time.""

If the sentence falls exactly between two brackets, then this market will resolve to the higher range bracket.

For the purposes of this market, it does not matter whether the sentence is concurrent or consecutive to any existing sentence Weinstein is already serving. The market will resolve based on the total prison sentence imposed in this case.

The primary resolution source for this market will be official information from the New York court system or other involved U.S. government sources; however, a consensus of credible reporting may also be used.",,,harvey-weinstein-prison-time,Harvey Weinstein prison time?,95319.93520800001,5149.25929,False,2025-12-31T12:00:00Z,"[""87036266705700330884624690101790543034325645582506946990660049003915176778714"", ""26608800110066527607246656145735191327716408714826934367635297922290688100618""]",https://polymarket.com/market/will-harvey-weinstein-be-sentenced-to-more-than-30-years-in-prison,75.0,elections,united_states,harvey-weinstein-prison-time,public_or_macro_driven,False,matched elections keywords,already resolved (close_time 2025-12-31 is in the past)
567689,zelenskyy-out-as-ukraine-president-before-2027,Zelenskyy out as Ukraine president by end of 2026?,Zelenskyy out as Ukraine president by end of 2026?,"This market will resolve to “Yes” if Volodymyr Zelenskyy ceases to be President of Ukraine for any period of time between market creation and the specified date (ET). Otherwise, this market will resolve to “No”.

An announcement of Volodymyr Zelenskyy's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from Volodymyr Zelenskyy and the government of Ukraine; however, a consensus of credible reporting may also be used.",,,zelenskyy-out-as-ukraine-president-before-2027,Zelenskyy out as Ukraine president by end of 2026?,2808327.1858809465,147311.0078,False,2026-12-31T00:00:00Z,"[""108187737663325442737199857734058032845728149267925579081973309839049299838520"", ""12238337804021350373072513606997115174826680613156170611182546081135779794915""]",https://polymarket.com/market/zelenskyy-out-as-ukraine-president-before-2027,20.0,other,russia_ukraine,zelenskyy-out-as-ukraine-president-before-2027,public_or_macro_driven,False,no relevance rule matched,relevance score 20.0 < 60.0
568695,will-sung-jae-im-win-the-2026-masters-tournament,Will Sung-Jae Im win the 2026 Masters tournament?,Will Sung-Jae Im win the 2026 Masters tournament?,"This polymarket will resolve according to the player who wins the 2026 Masters Tournament.

If this player is eliminated from contention for The Masters based on the official rules of the tournament, the relevant market will resolve to ""No"".

In the event of a tie, this market will resolve according to the official winner as determined by The Masters official tournament rules.

If no winner is announced by December 31, 2026, this market will resolve to ""Other"".

The primary resolution sources will be the official results published by the PGA TOUR website and The Masters website. A consensus of credible reporting may also be used.",,,the-masters-winner-2026,The Masters 2026: Winner ,154023.1952459998,366833.28839,False,2026-04-13T00:00:00Z,"[""40774280038971372724174457035121000748756395696333205645831548131363721049199"", ""94692526625152259727103083399620908042854782723119629694276733811586106020383""]",https://polymarket.com/market/will-sung-jae-im-win-the-2026-masters-tournament,75.0,elections,unknown,the-masters-winner-2026,public_or_macro_driven,False,matched elections keywords,already resolved (close_time 2026-04-13 is in the past)
573647,will-gpt-6-be-released,Will GPT-6 be released before GTA VI?,Will GPT-6 be released before GTA VI?,"This market will resolve to ""Yes"" if OpenAI's GPT-6 model is made available to the general public before Grand Theft Auto VI is officially released in the US. Otherwise, this market will resolve to ""No"".

If neither occurs by July 31, 2026, 11:59 PM ET, this market will resolve to 50-50.

For the purposes of this market, ""release"" refers to the game becoming publicly available for purchase or download in the US. Early access, beta versions, other forms of pre-release availability, or leaks will not count as an official release. If the release is only for certain consoles (e.g. Xbox Series X/S) it will count.

The resolution source for the release of GTA VI is official information from Rockstar Games or its parent company, Take-Two Interactive.

To qualify, GPT-6 must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be clearly defined and publicly announced by OpenAI as being accessible to the general public.

GPT-6 refers to a product explicitly named GPT-6 (e.g. ChatGPT-6o would count), or one that is recognized as a successor to GPT-5, similar to the progression from GPT-4 to GPT-5. Products labeled as GPT-5.5 or similar will not count for this market's resolution.

The primary resolution source for the release of GPT-6 will be official information from OpenAI, with additional verification from a consensus of credible reporting.",,,what-will-happen-before-gta-vi,What will happen before GTA VI?,691565.9364640245,26109.383,False,2026-07-31T12:00:00Z,"[""71552623345730992280501476931299615437386807576519105089437764117985071980606"", ""48266425622404486484896353767723266081505997963592758694068789352158715350186""]",https://polymarket.com/market/will-gpt-6-be-released,25.0,elections,unknown,what-will-happen-before-gta-vi,public_or_macro_driven,True,matched elections keywords; hard-reject penalty,hard reject (keyword or topic)
573656,will-bitcoin-hit-150k-by-december-31-2026,"Will Bitcoin hit $150k by December 31, 2026?","Will Bitcoin hit $150k by December 31, 2026?","This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTC/USDT) has a final ""High"" price equal to or greater than the price specified in the title by 11:59PM ET on the date specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",,,when-will-bitcoin-hit-150k,When will Bitcoin hit $150k?,2693221.435119962,183991.3493,False,2027-01-01T05:00:00Z,"[""93694900555669388759405753550770573998169287228984912881955464376232163096213"", ""55119388124180116303253993098894090042427725500010038140578121972388485050538""]",https://polymarket.com/market/will-bitcoin-hit-150k-by-december-31-2026,0.0,crypto,unknown,when-will-bitcoin-hit-150k,public_or_macro_driven,True,matched crypto keywords; hard-reject penalty,hard reject (keyword or topic)
608362,will-openais-market-cap-be-less-than-500b-at-market-close-on-ipo-day,Will OpenAI’s market cap be less than $500B at market close on IPO day?,Will OpenAI’s market cap be less than $500B at market close on IPO day?,"This market will resolve based on OpenAI's market capitalization at the closing price on its first day of trading.

If no IPO occurs by December 31, 2026, 11:59 PM ET, the market will resolve to ""No IPO by December 31, 2026"".

Market capitalization expresses the monetary value of a company’s outstanding shares, stated in its pricing currency. It is calculated as the number of shares outstanding multiplied by the closing share price on the first trading day.

If the relevant value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Resolution will be based on the primary exchange’s official listing page. In the event that the relevant figure is not displayed, another reliable source will be used.

In the event of an interruption in the course of the normal trading session on OpenAI’s first day of trading (e.g., a circuit breaker or half-day), the market will resolve according to the official closing price of the abbreviated session. If no such official closing price is published, the market will resolve according to the next trading day on which an official closing price is published, treating that as the first day of trading for purposes of this market.",,,openai-ipo-closing-market-cap,OpenAI IPO Closing Market Cap,303802.81105500076,7491.61785,False,2026-06-30T00:00:00Z,"[""6122912536415539457721068960901205060237919057489564846781206253065694717085"", ""48451126471681390564675828610810240762308720916091458567360242927144088567337""]",https://polymarket.com/market/will-openais-market-cap-be-less-than-500b-at-market-close-on-ipo-day,75.0,elections,unknown,openai-ipo-closing-market-cap,public_or_macro_driven,False,matched elections keywords,already resolved (close_time 2026-06-30 is in the past)
608363,will-openais-market-cap-be-between-500b-and-750b-at-market-close-on-ipo-day,Will OpenAI’s market cap be between $500B and $750B at market close on IPO day?,Will OpenAI’s market cap be between $500B and $750B at market close on IPO day?,"This market will resolve based on OpenAI's market capitalization at the closing price on its first day of trading.

If no IPO occurs by December 31, 2026, 11:59 PM ET, the market will resolve to ""No IPO by December 31, 2026"".

Market capitalization expresses the monetary value of a company’s outstanding shares, stated in its pricing currency. It is calculated as the number of shares outstanding multiplied by the closing share price on the first trading day.

If the relevant value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Resolution will be based on the primary exchange’s official listing page. In the event that the relevant figure is not displayed, another reliable source will be used.

In the event of an interruption in the course of the normal trading session on OpenAI’s first day of trading (e.g., a circuit breaker or half-day), the market will resolve according to the official closing price of the abbreviated session. If no such official closing price is published, the market will resolve according to the next trading day on which an official closing price is published, treating that as the first day of trading for purposes of this market.",,,openai-ipo-closing-market-cap,OpenAI IPO Closing Market Cap,166452.88562200035,10428.48505,False,2026-06-30T00:00:00Z,"[""36088399593046466421453063228085042771351246231742717370399696243183381174466"", ""11947171408899503371980811142475369274013053223377767646204433492871687017998""]",https://polymarket.com/market/will-openais-market-cap-be-between-500b-and-750b-at-market-close-on-ipo-day,75.0,elections,unknown,openai-ipo-closing-market-cap,public_or_macro_driven,False,matched elections keywords,already resolved (close_time 2026-06-30 is in the past)
608364,will-openais-market-cap-be-between-750b-and-1t-at-market-close-on-ipo-day,Will OpenAI’s market cap be between $750B and $1T at market close on IPO day?,Will OpenAI’s market cap be between $750B and $1T at market close on IPO day?,"This market will resolve based on OpenAI's market capitalization at the closing price on its first day of trading.

If no IPO occurs by December 31, 2026, 11:59 PM ET, the market will resolve to ""No IPO by December 31, 2026"".

Market capitalization expresses the monetary value of a company’s outstanding shares, stated in its pricing currency. It is calculated as the number of shares outstanding multiplied by the closing share price on the first trading day.

If the relevant value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Resolution will be based on the primary exchange’s official listing page. In the event that the relevant figure is not displayed, another reliable source will be used.

In the event of an interruption in the course of the normal trading session on OpenAI’s first day of trading (e.g., a circuit breaker or half-day), the market will resolve according to the official closing price of the abbreviated session. If no such official closing price is published, the market will resolve according to the next trading day on which an official closing price is published, treating that as the first day of trading for purposes of this market.",,,openai-ipo-closing-market-cap,OpenAI IPO Closing Market Cap,173336.95775000023,8704.54809,False,2026-06-30T00:00:00Z,"[""86904220753614324927759730619985568200215013704321476651673438801320577270597"", ""74987521271361072746264224488245891269775371028979674431826416209897741154003""]",https://polymarket.com/market/will-openais-market-cap-be-between-750b-and-1t-at-market-close-on-ipo-day,75.0,elections,unknown,openai-ipo-closing-market-cap,public_or_macro_driven,False,matched elections keywords,already resolved (close_time 2026-06-30 is in the past)
608365,will-openais-market-cap-be-between-1t-and-1pt25t-at-market-close-on-ipo-day,Will OpenAI’s market cap be between $1T and $1.25T at market close on IPO day?,Will OpenAI’s market cap be between $1T and $1.25T at market close on IPO day?,"This market will resolve based on OpenAI's market capitalization at the closing price on its first day of trading.

If no IPO occurs by December 31, 2026, 11:59 PM ET, the market will resolve to ""No IPO by December 31, 2026"".

Market capitalization expresses the monetary value of a company’s outstanding shares, stated in its pricing currency. It is calculated as the number of shares outstanding multiplied by the closing share price on the first trading day.

If the relevant value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Resolution will be based on the primary exchange’s official listing page. In the event that the relevant figure is not displayed, another reliable source will be used.

In the event of an interruption in the course of the normal trading session on OpenAI’s first day of trading (e.g., a circuit breaker or half-day), the market will resolve according to the official closing price of the abbreviated session. If no such official closing price is published, the market will resolve according to the next trading day on which an official closing price is published, treating that as the first day of trading for purposes of this market.",,,openai-ipo-closing-market-cap,OpenAI IPO Closing Market Cap,214620.45685300036,7655.24992,False,2026-06-30T00:00:00Z,"[""88770632741686298370270294037614812817595949782311984579833554458717957886356"", ""18399565751068676179945656979762090460558422925963909399757895217338947077684""]",https://polymarket.com/market/will-openais-market-cap-be-between-1t-and-1pt25t-at-market-close-on-ipo-day,75.0,elections,unknown,openai-ipo-closing-market-cap,public_or_macro_driven,False,matched elections keywords,already resolved (close_time 2026-06-30 is in the past)
608366,will-openais-market-cap-be-between-1pt25t-and-1pt5t-at-market-close-on-ipo-day,Will OpenAI’s market cap be between $1.25T and $1.5T at market close on IPO day?,Will OpenAI’s market cap be between $1.25T and $1.5T at market close on IPO day?,"This market will resolve based on OpenAI's market capitalization at the closing price on its first day of trading.

If no IPO occurs by December 31, 2026, 11:59 PM ET, the market will resolve to ""No IPO by December 31, 2026"".

Market capitalization expresses the monetary value of a company’s outstanding shares, stated in its pricing currency. It is calculated as the number of shares outstanding multiplied by the closing share price on the first trading day.

If the relevant value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Resolution will be based on the primary exchange’s official listing page. In the event that the relevant figure is not displayed, another reliable source will be used.

In the event of an interruption in the course of the normal trading session on OpenAI’s first day of trading (e.g., a circuit breaker or half-day), the market will resolve according to the official closing price of the abbreviated session. If no such official closing price is published, the market will resolve according to the next trading day on which an official closing price is published, treating that as the first day of trading for purposes of this market.",,,openai-ipo-closing-market-cap,OpenAI IPO Closing Market Cap,524719.4537809994,12766.98378,False,2026-06-30T00:00:00Z,"[""19470872781622450446330627562106312915240544924539183504885686468325701819521"", ""19224712151342060925250675326667957156597084749312967133447388236247487979547""]",https://polymarket.com/market/will-openais-market-cap-be-between-1pt25t-and-1pt5t-at-market-close-on-ipo-day,75.0,elections,unknown,openai-ipo-closing-market-cap,public_or_macro_driven,False,matched elections keywords,already resolved (close_time 2026-06-30 is in the past)
608367,will-openais-market-cap-be-greater-than-1pt5t-at-market-close-on-ipo-day,Will OpenAI’s market cap be $1.5T or greater at market close on IPO day?,Will OpenAI’s market cap be $1.5T or greater at market close on IPO day?,"This market will resolve based on OpenAI's market capitalization at the closing price on its first day of trading.

If no IPO occurs by December 31, 2026, 11:59 PM ET, the market will resolve to ""No IPO by December 31, 2026"".

Market capitalization expresses the monetary value of a company’s outstanding shares, stated in its pricing currency. It is calculated as the number of shares outstanding multiplied by the closing share price on the first trading day.

If the relevant value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Resolution will be based on the primary exchange’s official listing page. In the event that the relevant figure is not displayed, another reliable source will be used.

In the event of an interruption in the course of the normal trading session on OpenAI’s first day of trading (e.g., a circuit breaker or half-day), the market will resolve according to the official closing price of the abbreviated session. If no such official closing price is published, the market will resolve according to the next trading day on which an official closing price is published, treating that as the first day of trading for purposes of this market.",,,openai-ipo-closing-market-cap,OpenAI IPO Closing Market Cap,149054.70563300047,9719.16757,False,2026-06-30T00:00:00Z,"[""42493289531592820306292191064557160874552640520793925047778017979799601355649"", ""57920006811393570084962107679227395634282382525602277724728836928684998641754""]",https://polymarket.com/market/will-openais-market-cap-be-greater-than-1pt5t-at-market-close-on-ipo-day,75.0,elections,unknown,openai-ipo-closing-market-cap,public_or_macro_driven,False,matched elections keywords,already resolved (close_time 2026-06-30 is in the past)
609655,us-recession-by-end-of-2026,US recession by end of 2026?,US recession by end of 2026?,"This market will resolve to “Yes” if either of the following conditions is met:

1.  The seasonally adjusted annualized percent change in quarterly U.S. real GDP from the previous quarter is less than 0.0 for two consecutive quarters between Q2 2025 and Q4 2026 (inclusive), as reported by the Bureau of Economic Analysis (BEA). 

2.  The National Bureau of Economic Research (NBER) publicly announces that a recession has occurred in the United States, at any point during 2025 or 2026, with the announcement made by the time the BEA releases the advance estimate for Q4 2026.

Otherwise, this market will resolve to ""No"". 

Note that advance estimates will be considered. For example, if upon release, the advance estimate for Q3 2025 was negative, and the Q2 2025's most recent, up-to-date estimate was also negative, this market would resolve to ""Yes"". If on December 31, 2026 the latest estimate for quarterly GDP in Q3 2025 was negative, this market will stay open until the Advance estimate of Q4 2026 is published, at which point it will resolve to ""Yes"" if Q4 2026 was negative or if the NBER declares a recession by then.

The resolution source will be the official announcements from the NBER and the BEA’s estimate of seasonally adjusted annualized percent change in quarterly US real GDP from previous quarters as released by the Bureau of Economic Analysis (BEA), https://www.bea.gov/data/gdp/gross-domestic-product",,,us-recession-by-end-of-2026,US recession by end of 2026?,1685502.6918159977,14628.9438,False,2027-01-31T00:00:00Z,"[""100379208559626151022751801118534484742123694725746262280150222742563282755057"", ""113732820231608904682346496304917888352004831436510840986547065248348999143469""]",https://polymarket.com/market/us-recession-by-end-of-2026,20.0,other,united_states,us-recession-by-end-of-2026,public_or_macro_driven,False,no relevance rule matched,relevance score 20.0 < 60.0
618454,opensea-fdv-above-500m-one-day-after-launch-221-468-166-873-514-375-468-384,Opensea FDV above $500M one day after launch?,Opensea FDV above $500M one day after launch?,"This market will resolve to ""Yes"" if the Fully Diluted Valuation of Opensea's token is greater than the value specified in the title 1 day after launch. Otherwise, the market will resolve to ""No.""

The token must be actively, publicly transferable and tradable to be considered a launch.

""1 day after launch"" is defined as 4:00 PM ET on the calendar day following launch. The resolution source for this market is the most liquid price source available. If Opensea doesn't launch a token by December 31, 2026, 11:59 PM ET, this market will resolve to ""No"".",,,opensea-fdv-above-one-day-after-launch,Opensea FDV above ___ one day after launch?,2245218.9547659876,18094.88748,False,2027-01-01T05:00:00Z,"[""42645635688384173938505005153732536262139883933750646945028210271328873690888"", ""91676177432668319691663213694187810112009835951397620031461215327421238319426""]",https://polymarket.com/market/opensea-fdv-above-500m-one-day-after-launch-221-468-166-873-514-375-468-384,20.0,other,unknown,opensea-fdv-above-one-day-after-launch,public_or_macro_driven,False,no relevance rule matched,relevance score 20.0 < 60.0
618455,opensea-fdv-above-1b-one-day-after-launch-426-422-754-756-879-328-494,Opensea FDV above $1B one day after launch?,Opensea FDV above $1B one day after launch?,"This market will resolve to ""Yes"" if the Fully Diluted Valuation of Opensea's token is greater than the value specified in the title 1 day after launch. Otherwise, the market will resolve to ""No.""

The token must be actively, publicly transferable and tradable to be considered a launch.

""1 day after launch"" is defined as 4:00 PM ET on the calendar day following launch. The resolution source for this market is the most liquid price source available. If Opensea doesn't launch a token by December 31, 2026, 11:59 PM ET, this market will resolve to ""No"".",,,opensea-fdv-above-one-day-after-launch,Opensea FDV above ___ one day after launch?,2063311.871093996,16396.8496,False,2027-01-01T05:00:00Z,"[""55736535775539231856682158017890031261644294952589300517957218393676136917293"", ""71718402031669298364238907670733752499185585238670546354636156779359681992646""]",https://polymarket.com/market/opensea-fdv-above-1b-one-day-after-launch-426-422-754-756-879-328-494,20.0,other,unknown,opensea-fdv-above-one-day-after-launch,public_or_macro_driven,False,no relevance rule matched,relevance score 20.0 < 60.0
