market_id,market_slug,market_name,question,description,category,tags,event_slug,event_title,volume,liquidity,closed,close_time,clob_token_ids,market_url
630819,will-the-republicans-win-the-minnesota-senate-race-in-2026,Will the Republicans win the Minnesota Senate race in 2026?,Will the Republicans win the Minnesota Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Minnesota U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,minnesota-senate-election-winner,Minnesota Senate Election Winner,11059.073385000007,27460.9473,False,,"[""70179930004460104520571721963263381325865077807861641105900318902168490512539"", ""6282889705019268501830975677564258188191770886711457649647605609853326924852""]",https://polymarket.com/market/will-the-republicans-win-the-minnesota-senate-race-in-2026
630831,will-the-democrats-win-the-montana-senate-race-in-2026,Will the Democrats win the Montana Senate race in 2026?,Will the Democrats win the Montana Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Montana U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,montana-senate-election-winner,Montana Senate Election Winner,37655.29121300002,17961.38579,False,,"[""88799262678230165893255813616837100962595819984760588859765042402182443138810"", ""80548090613166591367082748340054574729693035025508775289880033317294974030893""]",https://polymarket.com/market/will-the-democrats-win-the-montana-senate-race-in-2026
630832,will-the-republicans-win-the-montana-senate-race-in-2026,Will the Republicans win the Montana Senate race in 2026?,Will the Republicans win the Montana Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Montana U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,montana-senate-election-winner,Montana Senate Election Winner,45629.868135,13394.4445,False,,"[""102325039069045369431277041414667266705633344716966967751024692805337688459829"", ""58046186222956557148380567481022348507421740788139654872430510492438761636276""]",https://polymarket.com/market/will-the-republicans-win-the-montana-senate-race-in-2026
630833,will-an-independent-win-the-montana-senate-race-in-2026,Will an independent win the Montana Senate race in 2026?,Will an independent win the Montana Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Montana U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,montana-senate-election-winner,Montana Senate Election Winner,6344.8368439999995,18939.6605,False,,"[""29340710087203628054916881063653310634997647642374537159652441277893390730162"", ""72519790371061340119765172065780798251360397199188255055934152186624799324027""]",https://polymarket.com/market/will-an-independent-win-the-montana-senate-race-in-2026
630844,will-the-democrats-win-the-new-hampshire-senate-race-in-2026,Will the Democrats win the New Hampshire Senate race in 2026?,Will the Democrats win the New Hampshire Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm New Hampshire U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,new-hampshire-senate-election-winner,New Hampshire Senate Election Winner,23547.387508,12088.6202,False,,"[""82410058691149830741200014405570918770267839390767234397030380747995715352939"", ""28709552853916742051233428360468180906283732902940871675642481670799666825242""]",https://polymarket.com/market/will-the-democrats-win-the-new-hampshire-senate-race-in-2026
630845,will-the-republicans-win-the-new-hampshire-senate-race-in-2026,Will the Republicans win the New Hampshire Senate race in 2026?,Will the Republicans win the New Hampshire Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm New Hampshire U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,new-hampshire-senate-election-winner,New Hampshire Senate Election Winner,12441.005497000004,14703.1859,False,,"[""62227089537100115269143206481757249285124282589590263790284791475153705872216"", ""58757590052289479996371632351141005979216013605386057994994985198930000872621""]",https://polymarket.com/market/will-the-republicans-win-the-new-hampshire-senate-race-in-2026
630857,will-the-democrats-win-the-new-jersey-senate-race-in-2026,Will the Democrats win the New Jersey Senate race in 2026?,Will the Democrats win the New Jersey Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm New Jersey U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,new-jersey-senate-election-winner,New Jersey Senate Election Winner,9556.340265000008,24611.7429,False,,"[""57191420250913616150846676905047388827581537310894242160546701872955141155912"", ""68681443500357642360075283680830487598986161680464858837462763850367316916961""]",https://polymarket.com/market/will-the-democrats-win-the-new-jersey-senate-race-in-2026
630858,will-the-republicans-win-the-new-jersey-senate-race-in-2026,Will the Republicans win the New Jersey Senate race in 2026?,Will the Republicans win the New Jersey Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm New Jersey U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,new-jersey-senate-election-winner,New Jersey Senate Election Winner,9304.516745000014,16537.38831,False,,"[""80469582416211324277551196813384851504222711072116234686695188046152640511225"", ""68311829543741021184558122622902784954644849677046739184908916756688634040204""]",https://polymarket.com/market/will-the-republicans-win-the-new-jersey-senate-race-in-2026
630870,will-the-democrats-win-the-new-mexico-senate-race-in-2026,Will the Democrats win the New Mexico Senate race in 2026?,Will the Democrats win the New Mexico Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm New Mexico U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,new-mexico-senate-election-winner,New Mexico Senate Election Winner,8486.035298000003,22674.19569,False,,"[""86827974851753312617441915824618617861250657564707166327567168877893121374182"", ""36658361636301944946350626333493677081031062692438134395348552977069133544334""]",https://polymarket.com/market/will-the-democrats-win-the-new-mexico-senate-race-in-2026
630871,will-the-republicans-win-the-new-mexico-senate-race-in-2026,Will the Republicans win the New Mexico Senate race in 2026?,Will the Republicans win the New Mexico Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm New Mexico U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,new-mexico-senate-election-winner,New Mexico Senate Election Winner,9066.021268000002,10144.91082,False,,"[""47410821361368319377218522333433306313753572972827491807608363074924233552004"", ""34151693471054832326907352504678670863317940877946622594683256674473306466921""]",https://polymarket.com/market/will-the-republicans-win-the-new-mexico-senate-race-in-2026
630883,will-the-democrats-win-the-north-carolina-senate-race-in-2026,Will the Democrats win the North Carolina Senate race in 2026?,Will the Democrats win the North Carolina Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm North Carolina U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,north-carolina-senate-election-winner,North Carolina Senate Election Winner,32023.29901599999,15222.6587,False,,"[""107151098936186723859677628536733880558851060002514795735761427447010628440047"", ""111394826590193310622075208085123253955586587501538476190057516703346418362600""]",https://polymarket.com/market/will-the-democrats-win-the-north-carolina-senate-race-in-2026
630884,will-the-republicans-win-the-north-carolina-senate-race-in-2026,Will the Republicans win the North Carolina Senate race in 2026?,Will the Republicans win the North Carolina Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm North Carolina U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,north-carolina-senate-election-winner,North Carolina Senate Election Winner,49940.62421300007,17943.8319,False,,"[""62831517509825405761763142539845746280269675872170259538293560849475982647892"", ""66273785459475184474276423059036741814958495126134511275805524603240865775761""]",https://polymarket.com/market/will-the-republicans-win-the-north-carolina-senate-race-in-2026
630898,will-the-democrats-win-the-oregon-senate-race-in-2026,Will the Democrats win the Oregon Senate race in 2026?,Will the Democrats win the Oregon Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Oregon U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,oregon-senate-election-winner,Oregon Senate Election Winner,3278.2419640000007,8075.0997,False,,"[""2092757373218904768373533040846280132805161861393140519418262456097465213332"", ""115425469352125405408452417281297924379268274749766556673380359025991529324753""]",https://polymarket.com/market/will-the-democrats-win-the-oregon-senate-race-in-2026
630899,will-the-republicans-win-the-oregon-senate-race-in-2026,Will the Republicans win the Oregon Senate race in 2026?,Will the Republicans win the Oregon Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Oregon U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,oregon-senate-election-winner,Oregon Senate Election Winner,1694.709228,15654.5461,False,,"[""79489800771199803792838465972773376352837733018768490302999836500381020065853"", ""29850921617086885622321882518009992617707565675149598556157682973609083717715""]",https://polymarket.com/market/will-the-republicans-win-the-oregon-senate-race-in-2026
630911,will-the-democrats-win-the-rhode-island-senate-race-in-2026,Will the Democrats win the Rhode Island Senate race in 2026?,Will the Democrats win the Rhode Island Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Rhode Island U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,rhode-island-senate-election-winner,Rhode Island Senate Election Winner,5783.749878999993,16866.554,False,,"[""77004273724753899183699441849597881417275931290950171679615354396048734034984"", ""56999680715177473430966804355924370363620765680932198467899001505216633500449""]",https://polymarket.com/market/will-the-democrats-win-the-rhode-island-senate-race-in-2026
630912,will-the-republicans-win-the-rhode-island-senate-race-in-2026,Will the Republicans win the Rhode Island Senate race in 2026?,Will the Republicans win the Rhode Island Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Rhode Island U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,rhode-island-senate-election-winner,Rhode Island Senate Election Winner,2972.634849000001,12240.31993,False,,"[""18128207363125529330540526475108389147728645885887417700651189282375630645842"", ""21708830464136004242050467178622400680068868627075028819168121519801996195940""]",https://polymarket.com/market/will-the-republicans-win-the-rhode-island-senate-race-in-2026
630924,will-the-democrats-win-the-south-carolina-senate-race-in-2026,Will the Democrats win the South Carolina Senate race in 2026?,Will the Democrats win the South Carolina Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm South Carolina U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,south-carolina-senate-election-winner,South Carolina Senate Election Winner,63041.15422299999,76194.1051,False,,"[""30718966535311015751929217398361750334834655110246828806892843311659716192347"", ""33485925353171072312284533208639606685310281710515007938376691890027292332545""]",https://polymarket.com/market/will-the-democrats-win-the-south-carolina-senate-race-in-2026
630925,will-the-republicans-win-the-south-carolina-senate-race-in-2026,Will the Republicans win the South Carolina Senate race in 2026?,Will the Republicans win the South Carolina Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm South Carolina U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,south-carolina-senate-election-winner,South Carolina Senate Election Winner,45669.85699399998,52708.5044,False,,"[""84368524152268016512433556151474175385160499638069024812438264090070245734708"", ""106735117676771824247027811445178447955204027242855029915419117736623883137120""]",https://polymarket.com/market/will-the-republicans-win-the-south-carolina-senate-race-in-2026
630937,will-the-democrats-win-the-south-dakota-senate-race-in-2026,Will the Democrats win the South Dakota Senate race in 2026?,Will the Democrats win the South Dakota Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm South Dakota U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,south-dakota-senate-election-winner,South Dakota Senate Election Winner,3504.319692000001,16511.52176,False,,"[""67967023811721834738685695249992484419619114809767608640505747182577663027691"", ""87788307834855462980201710464461387411969659581088060979543565160826300016750""]",https://polymarket.com/market/will-the-democrats-win-the-south-dakota-senate-race-in-2026
630938,will-the-republicans-win-the-south-dakota-senate-race-in-2026,Will the Republicans win the South Dakota Senate race in 2026?,Will the Republicans win the South Dakota Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm South Dakota U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,south-dakota-senate-election-winner,South Dakota Senate Election Winner,5710.084552999999,15991.76926,False,,"[""90757273431062483956880101601137522271949785755347720675502304224330457712154"", ""5040161955776484296351499962568185593215052681792686729696166479023057001842""]",https://polymarket.com/market/will-the-republicans-win-the-south-dakota-senate-race-in-2026
630950,will-the-democrats-win-the-tennessee-senate-race-in-2026,Will the Democrats win the Tennessee Senate race in 2026?,Will the Democrats win the Tennessee Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Tennessee U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,tennessee-senate-election-winner,Tennessee Senate Election Winner,9780.608997000041,10445.93832,False,,"[""109770398277480657132311708823042764648778271467537669934185093015733099277755"", ""50635500573145079077706052236022272447121646566197183315877718515529765028366""]",https://polymarket.com/market/will-the-democrats-win-the-tennessee-senate-race-in-2026
630951,will-the-republicans-win-the-tennessee-senate-race-in-2026,Will the Republicans win the Tennessee Senate race in 2026?,Will the Republicans win the Tennessee Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Tennessee U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,tennessee-senate-election-winner,Tennessee Senate Election Winner,13862.315910999998,17703.98722,False,,"[""23982348354062524972887126807952244605287433791462351968680411830837664790435"", ""111826527981770711646207152944245816318333631371057419351067163207926937998489""]",https://polymarket.com/market/will-the-republicans-win-the-tennessee-senate-race-in-2026
630963,will-the-democrats-win-the-texas-senate-race-in-2026,Will the Democrats win the Texas Senate race in 2026?,Will the Democrats win the Texas Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Texas U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,texas-senate-election-winner,Texas Senate Election Winner,277314.45190799976,69301.7682,False,,"[""15290572385458522370285732869432740297199321382471116558439914335588167718663"", ""25172545206000541692667496253531562288536270988826888609620735617040533835056""]",https://polymarket.com/market/will-the-democrats-win-the-texas-senate-race-in-2026
630964,will-the-republicans-win-the-texas-senate-race-in-2026,Will the Republicans win the Texas Senate race in 2026?,Will the Republicans win the Texas Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Texas U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,texas-senate-election-winner,Texas Senate Election Winner,338510.08627699874,76354.212,False,,"[""21265207456609426291246075480390336499088453711419597084147957999650569091884"", ""9846414914422486942750462555692240718767368950832862364324602361738794436048""]",https://polymarket.com/market/will-the-republicans-win-the-texas-senate-race-in-2026
630976,will-the-democrats-win-the-virginia-senate-race-in-2026,Will the Democrats win the Virginia Senate race in 2026?,Will the Democrats win the Virginia Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Virginia U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,virginia-senate-election-winner,Virginia Senate Election Winner,8721.854342999994,16592.5575,False,,"[""103672405579571940023321290271521195736672061427193452636021280058761450574865"", ""59197529092850285387032753654097584799334029532851852306533311157622884742559""]",https://polymarket.com/market/will-the-democrats-win-the-virginia-senate-race-in-2026
630977,will-the-republicans-win-the-virginia-senate-race-in-2026,Will the Republicans win the Virginia Senate race in 2026?,Will the Republicans win the Virginia Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Virginia U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,virginia-senate-election-winner,Virginia Senate Election Winner,3743.5891100000003,19527.7127,False,,"[""30879673422883665658998557649780314115615509792114924412311244164523672753717"", ""90754958922510400552842169151468277929530764031411953233776577468931244763939""]",https://polymarket.com/market/will-the-republicans-win-the-virginia-senate-race-in-2026
630989,will-the-democrats-win-the-west-virginia-senate-race-in-2026,Will the Democrats win the West Virginia Senate race in 2026?,Will the Democrats win the West Virginia Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm West Virginia U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,west-virginia-senate-election-winner,West Virginia Senate Election Winner,4914.208392000001,9720.11817,False,,"[""110692470670299760609405767524469998656804613573367102042492015567399413436772"", ""89611284751983444666516772199088261836184128361026213372833195934667653681164""]",https://polymarket.com/market/will-the-democrats-win-the-west-virginia-senate-race-in-2026
630990,will-the-republicans-win-the-west-virginia-senate-race-in-2026,Will the Republicans win the West Virginia Senate race in 2026?,Will the Republicans win the West Virginia Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm West Virginia U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,west-virginia-senate-election-winner,West Virginia Senate Election Winner,7343.678497000001,13273.31704,False,,"[""103563721501446582736235672026641229118201717908465299005521462931975944512517"", ""23395400070140850878802468480151807289611968843746307012852845052388143063303""]",https://polymarket.com/market/will-the-republicans-win-the-west-virginia-senate-race-in-2026
631002,will-the-democrats-win-the-wyoming-senate-race-in-2026,Will the Democrats win the Wyoming Senate race in 2026?,Will the Democrats win the Wyoming Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Wyoming U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,wyoming-senate-election-winner,Wyoming Senate Election Winner,4543.214548000001,21590.16979,False,,"[""49797779751182114244550178900838522175054943127409025738411962628574218037267"", ""19478516824999166368089016534393288198149272568651281887970566028826732946055""]",https://polymarket.com/market/will-the-democrats-win-the-wyoming-senate-race-in-2026
